state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn,total_minutes_dom,total_calls_dom,total_charge_dom,total_minutes,total_calls,total_charge,charge_per_min_day,charge_per_min_eve,charge_per_min_night,charge_per_min_dom,charge_per_min_int,%_int_min,call_satisfaction,region
VA,138,415,no,no,0,251.0,119,42.67,91.2,96,7.75,142.2,87,6.4,13.8,3,3.73,3,0,484.4,302,56.82,498.2,305,60.55,0.3585714285714286,0.08072916666666667,0.0735632183908046,0.18814569536423842,1.2433333333333334,2.7699718988358093,0.9836065573770493,South
ID,119,415,no,no,0,230.4,117,39.17,225.0,101,19.13,198.5,111,8.93,7.6,6,2.05,3,0,653.9,329,67.22999999999999,661.5,335,69.27999999999999,0.3347863247863248,0.1894059405940594,0.08045045045045045,0.20434650455927048,0.3416666666666666,1.1489040060468632,0.8955223880597015,West
NY,137,510,no,no,0,109.8,120,18.67,230.5,86,19.59,255.8,103,11.51,11.9,6,3.21,1,0,596.1,309,49.77,608.0,315,52.980000000000004,0.15558333333333335,0.2277906976744186,0.11174757281553398,0.16106796116504857,0.535,1.9572368421052633,0.31746031746031744,Northeast
NC,182,415,no,no,0,279.5,118,47.52,203.2,113,17.27,174.2,101,7.84,10.7,4,2.89,2,1,656.9,332,72.63000000000001,667.6,336,75.52000000000001,0.4027118644067797,0.15283185840707963,0.07762376237623762,0.21876506024096387,0.7225,1.602756141402037,0.5952380952380952,South
OH,135,415,no,no,0,173.4,107,29.48,222.0,84,18.87,64.2,94,2.89,13.7,6,3.7,1,0,459.59999999999997,285,51.24,473.29999999999995,291,54.940000000000005,0.2755140186915888,0.22464285714285714,0.03074468085106383,0.17978947368421053,0.6166666666666667,2.8945700401436723,0.3436426116838488,Midwest
HI,134,415,no,yes,38,214.4,93,36.45,211.7,57,17.99,165.0,79,7.43,10.0,8,2.7,1,0,591.1,229,61.87,601.1,237,64.57,0.39193548387096777,0.3156140350877193,0.0940506329113924,0.27017467248908295,0.3375,1.663616702711695,0.42194092827004215,West
DC,45,415,no,no,0,96.1,103,16.34,246.8,134,20.98,229.7,92,10.34,9.7,4,2.62,1,0,572.5999999999999,329,47.66,582.3,333,50.279999999999994,0.15864077669902912,0.1565671641791045,0.11239130434782608,0.14486322188449846,0.655,1.6658080027477244,0.3003003003003003,South
TN,129,408,no,no,0,101.4,145,17.24,249.1,116,21.17,157.6,107,7.09,7.1,6,1.92,1,0,508.1,368,45.5,515.2,374,47.42,0.11889655172413792,0.18250000000000002,0.06626168224299066,0.12364130434782608,0.32,1.3781055900621115,0.267379679144385,South
VT,142,415,no,no,0,232.5,74,39.53,181.8,142,15.45,203.1,86,9.14,10.4,6,2.81,4,0,617.4,302,64.12,627.8,308,66.93,0.5341891891891892,0.10880281690140844,0.10627906976744186,0.212317880794702,0.4683333333333333,1.6565785281936924,1.2987012987012987,Northeast
MD,130,415,no,yes,45,174.5,120,29.67,217.5,95,18.49,220.3,67,9.91,12.2,2,3.29,1,0,612.3,282,58.06999999999999,624.5,284,61.35999999999999,0.24725000000000003,0.1946315789473684,0.14791044776119402,0.2059219858156028,1.645,1.953562850280224,0.35211267605633806,South
LA,163,408,no,yes,23,224.0,126,38.08,233.5,89,19.85,293.9,104,13.23,8.8,4,2.38,1,0,751.4,319,71.16,760.1999999999999,323,73.53999999999999,0.3022222222222222,0.22303370786516855,0.12721153846153846,0.22307210031347963,0.595,1.157590107866351,0.30959752321981426,South
HI,105,415,no,no,0,211.1,99,35.89,176.7,66,15.02,221.5,96,9.97,14.7,7,3.97,4,0,609.3,261,60.879999999999995,624.0,268,64.85,0.36252525252525253,0.22757575757575757,0.10385416666666668,0.2332567049808429,0.5671428571428572,2.355769230769231,1.4925373134328357,West
FL,119,415,no,no,0,109.2,96,18.56,153.1,80,13.01,240.0,102,10.8,9.8,5,2.65,2,0,502.3,278,42.370000000000005,512.1,283,45.02,0.19333333333333333,0.162625,0.10588235294117648,0.15241007194244605,0.53,1.9136887326694008,0.7067137809187279,South
WY,78,408,no,no,0,220.0,95,37.4,179.9,121,15.29,188.2,109,8.47,11.5,5,3.11,0,0,588.0999999999999,325,61.16,599.5999999999999,330,64.27,0.39368421052631575,0.12636363636363634,0.07770642201834863,0.18818461538461537,0.622,1.9179452968645767,0.0,West
NE,92,415,no,no,0,181.4,98,30.84,164.5,98,13.98,171.0,110,7.69,10.9,4,2.94,2,0,516.9,306,52.51,527.8,310,55.449999999999996,0.3146938775510204,0.1426530612244898,0.0699090909090909,0.17160130718954247,0.735,2.065176203107238,0.6451612903225806,Midwest
WY,146,415,no,yes,11,180.7,82,30.72,173.7,90,14.76,231.5,89,10.42,10.1,4,2.73,2,0,585.9,261,55.9,596.0,265,58.629999999999995,0.3746341463414634,0.164,0.11707865168539326,0.21417624521072795,0.6825,1.6946308724832215,0.7547169811320755,West
OR,125,408,no,yes,32,96.5,109,16.41,145.8,109,12.39,174.4,82,7.85,9.4,2,2.54,1,0,416.70000000000005,300,36.65,426.1,302,39.19,0.15055045871559633,0.1136697247706422,0.09573170731707317,0.12216666666666666,1.27,2.2060549166862238,0.33112582781456956,West
IN,88,415,no,no,0,183.5,93,31.2,170.5,80,14.49,193.8,88,8.72,8.3,5,2.24,3,0,547.8,261,54.41,556.0999999999999,266,56.65,0.3354838709677419,0.181125,0.0990909090909091,0.20846743295019154,0.44800000000000006,1.4925373134328361,1.1278195488721803,Midwest
MD,83,408,no,yes,38,107.9,90,18.34,140.4,94,11.93,253.6,79,11.41,10.5,2,2.84,0,0,501.9,263,41.68,512.4,265,44.519999999999996,0.20377777777777778,0.12691489361702127,0.14443037974683545,0.1584790874524715,1.42,2.0491803278688527,0.0,South
TN,3,510,yes,no,0,161.0,96,27.37,244.9,82,20.82,180.8,103,8.14,7.7,6,2.08,1,0,586.7,281,56.33,594.4000000000001,287,58.41,0.28510416666666666,0.25390243902439025,0.07902912621359223,0.20046263345195728,0.3466666666666667,1.2954239569313593,0.34843205574912894,South
WV,152,510,yes,yes,41,146.8,128,24.96,285.6,96,24.28,213.6,80,9.61,4.3,2,1.16,1,1,646.0,304,58.85,650.3,306,60.01,0.195,0.2529166666666667,0.120125,0.19358552631578949,0.58,0.6612332769491004,0.32679738562091504,South
WA,48,510,no,no,0,149.2,146,25.36,161.9,109,13.76,197.9,109,8.91,8.3,2,2.24,3,0,509.0,364,48.03,517.3,366,50.27,0.1736986301369863,0.12623853211009173,0.08174311926605504,0.13195054945054946,1.12,1.604484825053161,0.819672131147541,West
MS,189,415,no,no,0,227.8,124,38.73,169.5,112,14.41,201.1,91,9.05,5.6,4,1.51,3,0,598.4,327,62.19,604.0,331,63.699999999999996,0.31233870967741933,0.1286607142857143,0.09945054945054946,0.1901834862385321,0.3775,0.9271523178807947,0.906344410876133,South
OH,95,415,no,yes,23,160.3,87,27.25,202.4,101,17.2,191.1,122,8.6,7.4,3,2.0,0,0,553.8000000000001,310,53.050000000000004,561.2,313,55.050000000000004,0.3132183908045977,0.17029702970297028,0.07049180327868852,0.17112903225806453,0.6666666666666666,1.3186029935851744,0.0,Midwest
IN,129,415,no,no,0,137.8,120,23.43,225.8,110,19.19,145.2,95,6.53,10.2,6,2.75,1,1,508.8,325,49.150000000000006,519.0,331,51.900000000000006,0.19525,0.17445454545454547,0.06873684210526317,0.15123076923076925,0.4583333333333333,1.9653179190751442,0.3021148036253776,Midwest
CO,66,408,no,yes,40,141.7,87,24.09,268.3,89,22.81,241.3,68,10.86,8.5,7,2.3,0,0,651.3,244,57.76,659.8,251,60.059999999999995,0.2768965517241379,0.2562921348314607,0.15970588235294117,0.23672131147540984,0.32857142857142857,1.288269172476508,0.0,West
TX,80,510,no,yes,22,196.4,115,33.39,150.3,109,12.78,176.2,75,7.93,9.3,1,2.51,0,0,522.9000000000001,299,54.1,532.2,300,56.61,0.29034782608695653,0.11724770642201834,0.10573333333333333,0.18093645484949833,2.51,1.7474633596392335,0.0,South
AK,1,408,no,no,0,175.2,74,29.78,151.7,79,12.89,230.5,109,10.37,5.3,3,1.43,1,0,557.4,262,53.04,562.6999999999999,265,54.47,0.40243243243243243,0.16316455696202534,0.09513761467889907,0.20244274809160304,0.4766666666666666,0.9418873289497068,0.37735849056603776,West
WV,84,408,no,no,0,146.8,133,24.96,171.7,73,14.59,234.5,69,10.55,9.9,3,2.67,1,0,553.0,275,50.099999999999994,562.9,278,52.769999999999996,0.18766917293233085,0.19986301369863013,0.1528985507246377,0.18218181818181817,0.89,1.7587493338070705,0.3597122302158274,South
MA,96,415,no,no,0,173.9,111,29.56,287.4,105,24.43,204.8,91,9.22,9.1,7,2.46,1,0,666.0999999999999,307,63.209999999999994,675.1999999999999,314,65.66999999999999,0.2663063063063063,0.23266666666666666,0.10131868131868133,0.20589576547231267,0.3514285714285714,1.3477488151658767,0.3184713375796179,Northeast
TN,123,415,no,yes,34,305.2,80,51.88,156.5,109,13.3,280.0,81,12.6,13.2,7,3.56,1,0,741.7,270,77.78,754.9000000000001,277,81.34,0.6485000000000001,0.12201834862385322,0.15555555555555556,0.2880740740740741,0.5085714285714286,1.7485759703271955,0.36101083032490977,South
ID,116,510,yes,yes,29,162.3,91,27.59,279.3,79,23.74,192.7,131,8.67,11.7,2,3.16,3,1,634.3,301,60.0,646.0,303,63.16,0.3031868131868132,0.30050632911392405,0.06618320610687023,0.19933554817275748,1.58,1.8111455108359134,0.9900990099009901,West
DE,105,415,yes,no,0,150.0,106,25.5,293.8,123,24.97,250.7,65,11.28,10.3,7,2.78,3,0,694.5,294,61.75,704.8,301,64.53,0.24056603773584906,0.2030081300813008,0.17353846153846153,0.2100340136054422,0.39714285714285713,1.4614074914869468,0.9966777408637874,South
VA,80,415,no,no,0,197.5,114,33.58,206.9,119,17.59,163.6,109,7.36,11.3,4,3.05,1,0,568.0,342,58.53,579.3,346,61.58,0.2945614035087719,0.14781512605042016,0.06752293577981652,0.17114035087719298,0.7625,1.9506300707750737,0.2890173410404624,South
MT,157,408,no,no,0,240.2,67,40.83,153.0,98,13.01,249.0,72,11.21,10.2,6,2.75,2,0,642.2,237,65.05,652.4000000000001,243,67.8,0.6094029850746269,0.13275510204081634,0.15569444444444447,0.27447257383966245,0.4583333333333333,1.5634580012262411,0.823045267489712,West
ID,67,510,no,yes,30,186.2,117,31.65,286.7,76,24.37,164.3,113,7.39,12.9,3,3.48,2,0,637.2,306,63.41,650.1,309,66.89,0.2705128205128205,0.32065789473684214,0.06539823008849557,0.20722222222222222,1.16,1.9843101061375175,0.6472491909385114,West
IN,141,415,no,yes,39,116.9,127,19.87,276.5,88,23.5,289.9,125,13.05,12.3,2,3.32,0,0,683.3,340,56.42,695.5999999999999,342,59.74,0.15645669291338585,0.26704545454545453,0.1044,0.16594117647058823,1.66,1.7682576193214494,0.0,Midwest
MD,79,415,no,yes,17,236.7,95,40.24,263.5,56,22.4,259.6,107,11.68,12.0,4,3.24,1,0,759.8,258,74.32,771.8,262,77.55999999999999,0.42357894736842105,0.39999999999999997,0.10915887850467289,0.28806201550387595,0.81,1.5548069448043536,0.38167938931297707,South
MS,76,408,no,no,0,173.2,93,29.44,131.2,80,11.15,170.9,104,7.69,5.4,3,1.46,0,0,475.29999999999995,277,48.28,480.69999999999993,280,49.74,0.31655913978494626,0.139375,0.0739423076923077,0.17429602888086643,0.48666666666666664,1.1233617640940297,0.0,South
WA,111,510,no,no,0,152.2,114,25.87,137.2,102,11.66,185.9,97,8.37,9.8,3,2.65,0,0,475.29999999999995,313,45.9,485.09999999999997,316,48.55,0.2269298245614035,0.11431372549019608,0.08628865979381442,0.14664536741214057,0.8833333333333333,2.0202020202020203,0.0,West
OH,94,415,no,no,0,181.3,135,30.82,182.4,108,15.5,180.6,103,8.13,6.7,2,1.81,0,0,544.3000000000001,346,54.45,551.0000000000001,348,56.260000000000005,0.2282962962962963,0.14351851851851852,0.07893203883495147,0.1573699421965318,0.905,1.215970961887477,0.0,Midwest
RI,143,408,no,no,0,167.8,72,28.53,211.0,99,17.94,153.5,109,6.91,10.5,6,2.84,4,1,532.3,280,53.379999999999995,542.8,286,56.22,0.39625,0.1812121212121212,0.06339449541284403,0.19064285714285711,0.47333333333333333,1.9344141488577746,1.3986013986013985,Northeast
AR,109,510,no,no,0,175.4,125,29.82,250.7,87,21.31,289.3,74,13.02,9.8,9,2.65,1,0,715.4000000000001,286,64.14999999999999,725.2,295,66.8,0.23856,0.24494252873563216,0.17594594594594595,0.22430069930069926,0.29444444444444445,1.3513513513513513,0.3389830508474576,South
AZ,138,415,no,no,0,87.6,112,14.89,266.9,107,22.69,214.6,104,9.66,9.8,10,2.65,2,0,569.1,323,47.239999999999995,578.9,333,49.88999999999999,0.13294642857142858,0.21205607476635516,0.09288461538461538,0.14625386996904025,0.265,1.6928657799274487,0.6006006006006006,West
SC,73,415,no,no,0,203.3,45,34.56,141.9,87,12.06,200.7,71,9.03,8.5,6,2.3,0,0,545.9000000000001,203,55.650000000000006,554.4000000000001,209,57.95,0.768,0.1386206896551724,0.12718309859154928,0.2741379310344828,0.3833333333333333,1.5331890331890328,0.0,South
KY,21,415,no,no,0,92.6,95,15.74,161.9,70,13.76,285.0,78,12.83,11.3,3,3.05,5,1,539.5,243,42.33,550.8,246,45.379999999999995,0.1656842105263158,0.19657142857142856,0.16448717948717947,0.17419753086419754,1.0166666666666666,2.051561365286856,2.0325203252032518,South
AL,148,415,no,yes,21,262.9,135,44.69,149.5,96,12.71,140.5,109,6.32,8.1,4,2.19,1,0,552.9,340,63.72,561.0,344,65.91,0.331037037037037,0.13239583333333335,0.05798165137614679,0.18741176470588236,0.5475,1.4438502673796791,0.29069767441860467,South
NE,103,408,no,no,0,160.8,91,27.34,155.8,82,13.24,254.3,103,11.44,8.5,3,2.3,1,0,570.9000000000001,276,52.019999999999996,579.4000000000001,279,54.31999999999999,0.30043956043956044,0.16146341463414635,0.11106796116504854,0.1884782608695652,0.7666666666666666,1.4670348636520536,0.35842293906810035,Midwest
MT,143,408,no,yes,22,141.8,116,24.11,167.3,99,14.22,178.1,130,8.01,7.8,3,2.11,1,0,487.20000000000005,345,46.339999999999996,495.00000000000006,348,48.449999999999996,0.2078448275862069,0.14363636363636365,0.061615384615384614,0.13431884057971014,0.7033333333333333,1.5757575757575755,0.28735632183908044,West
MN,79,408,no,yes,32,50.6,62,8.6,201.4,87,17.12,146.8,121,6.61,4.2,4,1.13,2,0,398.8,270,32.33,403.0,274,33.46,0.13870967741935483,0.1967816091954023,0.05462809917355372,0.11974074074074073,0.2825,1.0421836228287842,0.7299270072992701,Midwest
NV,89,415,no,no,0,134.9,59,22.93,156.0,152,13.26,197.5,112,8.89,10.2,5,2.75,1,0,488.4,323,45.08,498.59999999999997,328,47.83,0.38864406779661015,0.08723684210526315,0.079375,0.13956656346749224,0.55,2.0457280385078223,0.3048780487804878,West
CA,120,415,no,no,0,252.1,110,42.86,226.1,103,19.22,155.6,83,7.0,13.8,3,3.73,1,0,633.8,296,69.08,647.5999999999999,299,72.81,0.3896363636363636,0.1866019417475728,0.08433734939759036,0.23337837837837838,1.2433333333333334,2.1309450277949353,0.33444816053511706,West
UT,121,415,no,yes,41,215.5,95,36.64,241.8,92,20.55,147.0,108,6.61,9.6,3,2.59,1,0,604.3,295,63.8,613.9,298,66.39,0.3856842105263158,0.22336956521739132,0.061203703703703705,0.21627118644067794,0.8633333333333333,1.5637726014008795,0.33557046979865773,West
IL,101,415,no,no,0,124.8,66,21.22,257.2,85,21.86,193.2,115,8.69,13.4,4,3.62,0,0,575.2,266,51.769999999999996,588.6,270,55.38999999999999,0.3215151515151515,0.2571764705882353,0.07556521739130434,0.19462406015037592,0.905,2.276588515120625,0.0,Midwest
DC,115,408,no,no,0,178.7,114,30.38,271.0,96,23.04,245.9,94,11.07,16.4,5,4.43,2,0,695.6,304,64.49000000000001,712.0,309,68.92000000000002,0.26649122807017545,0.24,0.11776595744680851,0.21213815789473686,0.8859999999999999,2.303370786516854,0.6472491909385114,South
IN,168,415,no,no,0,183.2,131,31.14,179.2,73,15.23,292.8,100,13.18,9.9,5,2.67,2,0,655.2,304,59.550000000000004,665.1,309,62.220000000000006,0.23770992366412214,0.20863013698630137,0.1318,0.19588815789473685,0.534,1.4884979702300407,0.6472491909385114,Midwest
NM,90,415,no,no,0,167.5,96,28.48,139.1,104,11.82,138.4,87,6.23,13.0,1,3.51,1,0,445.0,287,46.53,458.0,288,50.04,0.2966666666666667,0.11365384615384616,0.07160919540229886,0.1621254355400697,3.51,2.8384279475982535,0.3472222222222222,West
MS,70,510,no,no,0,147.1,105,25.01,200.0,135,17.0,234.9,65,10.57,12.5,9,3.38,3,0,582.0,305,52.580000000000005,594.5,314,55.96000000000001,0.2381904761904762,0.1259259259259259,0.1626153846153846,0.17239344262295084,0.37555555555555553,2.1026072329688814,0.9554140127388535,South
VT,138,415,no,no,0,230.1,107,39.12,212.0,120,18.02,174.9,119,7.87,13.2,4,3.56,1,0,617.0,346,65.01,630.2,350,68.57000000000001,0.365607476635514,0.15016666666666667,0.0661344537815126,0.18789017341040465,0.89,2.094573151380514,0.2857142857142857,Northeast
VT,43,408,no,no,0,135.8,125,23.09,163.2,88,13.87,229.8,106,10.34,12.6,3,3.4,0,0,528.8,319,47.3,541.4,322,50.699999999999996,0.18472,0.15761363636363634,0.09754716981132075,0.1482758620689655,1.1333333333333333,2.327299593646103,0.0,Northeast
UT,117,510,no,yes,20,205.7,98,34.97,136.1,107,11.57,159.4,147,7.17,8.7,3,2.35,2,0,501.19999999999993,352,53.71,509.8999999999999,355,56.06,0.35683673469387756,0.10813084112149533,0.048775510204081635,0.15258522727272728,0.7833333333333333,1.7062169052755445,0.5633802816901409,West
KY,108,408,no,no,0,73.8,105,12.55,143.4,114,12.19,170.2,98,7.66,10.9,3,2.94,2,0,387.4,317,32.400000000000006,398.29999999999995,320,35.34,0.11952380952380953,0.1069298245614035,0.07816326530612246,0.1022082018927445,0.98,2.7366306803916647,0.625,South
VA,118,408,no,no,0,189.3,119,32.18,233.5,112,19.85,270.9,104,12.19,10.0,1,2.7,2,0,693.7,335,64.22,703.7,336,66.92,0.2704201680672269,0.17723214285714287,0.11721153846153845,0.19170149253731342,2.7,1.4210601108426886,0.5952380952380952,South
OH,169,408,no,no,0,147.2,115,25.02,161.9,123,13.76,142.1,103,6.39,7.2,6,1.94,3,0,451.20000000000005,341,45.17,458.40000000000003,347,47.11,0.21756521739130436,0.11186991869918698,0.06203883495145631,0.1324633431085044,0.3233333333333333,1.5706806282722512,0.8645533141210375,Midwest
AZ,62,408,no,yes,42,137.3,95,23.34,184.2,94,15.66,231.4,70,10.41,10.2,3,2.75,0,0,552.9,259,49.41,563.1,262,52.16,0.24568421052631578,0.16659574468085106,0.14871428571428572,0.19077220077220075,0.9166666666666666,1.8114011720831114,0.0,West
NY,86,510,no,no,0,70.7,125,12.02,211.0,113,17.94,174.6,107,7.86,0.0,0,0.0,2,0,456.29999999999995,345,37.82,456.29999999999995,345,37.82,0.09616,0.15876106194690268,0.07345794392523365,0.1096231884057971,0.0,0.0,0.5797101449275363,Northeast
VA,44,408,no,no,0,204.6,117,34.78,205.2,94,17.44,164.6,84,7.41,10.7,5,2.89,0,0,574.4,295,59.629999999999995,585.1,300,62.519999999999996,0.2972649572649573,0.18553191489361703,0.08821428571428572,0.20213559322033897,0.5780000000000001,1.8287472226969748,0.0,South
MD,111,510,no,no,0,123.1,88,20.93,213.9,84,18.18,184.9,88,8.32,12.0,2,3.24,5,1,521.9,260,47.43,533.9,262,50.67,0.23784090909090908,0.21642857142857141,0.09454545454545454,0.1824230769230769,1.62,2.2476119123431353,1.9083969465648856,South
MA,127,510,no,yes,19,129.7,115,22.05,160.8,101,13.67,265.0,63,11.93,12.2,3,3.29,2,0,555.5,279,47.65,567.7,282,50.94,0.1917391304347826,0.13534653465346536,0.18936507936507935,0.17078853046594983,1.0966666666666667,2.1490223709705827,0.7092198581560284,Northeast
IL,151,415,yes,no,0,198.7,70,33.78,209.5,106,17.81,281.9,126,12.69,12.4,4,3.35,0,0,690.0999999999999,302,64.28,702.4999999999999,306,67.63,0.4825714285714286,0.1680188679245283,0.10071428571428571,0.2128476821192053,0.8375,1.7651245551601427,0.0,Midwest
LA,53,415,no,no,0,145.1,116,24.67,233.7,82,19.86,208.7,95,9.39,7.9,5,2.13,2,0,587.5,293,53.92,595.4,298,56.050000000000004,0.21267241379310348,0.2421951219512195,0.0988421052631579,0.1840273037542662,0.426,1.326839099764864,0.6711409395973155,South
MO,15,415,no,no,0,135.2,101,22.98,152.5,79,12.96,224.8,83,10.12,8.4,5,2.27,2,0,512.5,263,46.059999999999995,520.9,268,48.33,0.22752475247524753,0.1640506329113924,0.12192771084337349,0.17513307984790874,0.454,1.6125935880207336,0.7462686567164178,Midwest
DC,123,408,no,yes,28,124.7,105,21.2,250.4,78,21.28,216.4,128,9.74,7.8,8,2.11,1,0,591.5,311,52.220000000000006,599.3,319,54.330000000000005,0.2019047619047619,0.27282051282051284,0.07609375,0.16790996784565917,0.26375,1.3015184381778744,0.3134796238244514,South
PA,137,415,no,no,0,215.9,76,36.7,145.4,118,12.36,186.9,129,8.41,12.1,4,3.27,1,0,548.2,323,57.47,560.3000000000001,327,60.74,0.4828947368421053,0.1047457627118644,0.0651937984496124,0.17792569659442725,0.8175,2.159557379975013,0.3058103975535168,Northeast
TN,106,415,no,no,0,119.2,142,20.26,228.4,139,19.41,197.9,61,8.91,8.4,9,2.27,2,0,545.5,342,48.58,553.9,351,50.85,0.14267605633802818,0.13964028776978418,0.1460655737704918,0.14204678362573098,0.25222222222222224,1.5165192272973462,0.5698005698005698,South
NJ,88,510,no,no,0,144.3,116,24.53,156.4,74,13.29,214.7,90,9.66,7.8,10,2.11,3,0,515.4000000000001,280,47.480000000000004,523.2,290,49.59,0.21146551724137932,0.1795945945945946,0.10733333333333334,0.1695714285714286,0.211,1.4908256880733943,1.0344827586206897,Northeast
VA,106,415,no,no,0,235.2,121,39.98,220.6,87,18.75,236.3,91,10.63,11.8,4,3.19,1,0,692.0999999999999,299,69.36,703.8999999999999,303,72.55,0.3304132231404958,0.21551724137931033,0.11681318681318682,0.2319732441471572,0.7975,1.6763744850120759,0.33003300330033003,South
TN,95,510,no,no,0,174.0,57,29.58,281.1,118,23.89,197.2,94,8.87,9.7,2,2.62,0,0,652.3,269,62.339999999999996,662.0,271,64.96,0.5189473684210526,0.20245762711864407,0.09436170212765957,0.23174721189591077,1.31,1.4652567975830815,0.0,South
NJ,57,510,yes,no,0,115.0,65,19.55,122.3,96,10.4,245.0,75,11.03,6.4,1,1.73,0,1,482.3,236,40.980000000000004,488.7,237,42.71,0.3007692307692308,0.10833333333333334,0.14706666666666665,0.17364406779661018,1.73,1.309596889707387,0.0,Northeast
WA,184,408,no,no,0,151.7,93,25.79,178.5,77,15.17,229.1,111,10.31,13.1,8,3.54,2,0,559.3,281,51.27,572.4,289,54.81,0.2773118279569892,0.197012987012987,0.09288288288288289,0.18245551601423488,0.4425,2.2886093640810623,0.6920415224913495,West
